endSystemDelay,packetLoss,JBnominal,noiseLevel,Rfactor,signalLevel,MOSLQ
271.0,26.19,86,-60,35,-52,2.364
271.0,26.19,80,-60,35,-52,2.364
271.0,26.19,87,-60,35,-52,2.364
271.0,35.458,94,-60,30,-58,2.199
271.0,35.458,91,-57,30,-13,2.199
271.0,35.458,98,-59,30,-56,2.199
271.0,35.458,97,-58,30,-56,2.199
271.0,35.458,99,-59,30,-54,2.199
293.0,32.098,96,-60,28,-56,2.147
293.0,32.098,106,-60,28,-55,2.147
293.0,32.098,106,-59,28,-49,2.147
293.0,32.098,103,-60,28,-53,2.147
293.0,32.098,125,-60,28,-55,2.147
451.0,40.391999999999996,93,-59,3,-49,1.294
451.0,40.391999999999996,130,-61,3,-54,1.294
451.0,40.391999999999996,130,-60,3,-55,1.294
451.0,40.391999999999996,129,-60,3,-52,1.294
451.0,40.391999999999996,144,-60,3,-54,1.294
462.0,5.138,145,-60,33,-52,2.1919999999999997
462.0,5.138,162,-60,33,-56,2.1919999999999997
462.0,5.138,153,-60,33,-55,2.1919999999999997
462.0,5.138,162,-60,33,-55,2.1919999999999997
462.0,5.138,167,-60,33,-53,2.1919999999999997
496.0,2.39,149,-60,36,-53,2.2640000000000002
496.0,2.39,159,-60,36,-55,2.2640000000000002
496.0,2.39,182,-60,36,-53,2.2640000000000002
496.0,2.39,163,-59,36,-52,2.2640000000000002
496.0,2.39,177,-60,36,-54,2.2640000000000002
540.0,6.024,180,-58,20,-53,1.7619999999999998
540.0,6.024,198,-60,20,-56,1.7619999999999998
540.0,6.024,186,-60,20,-54,1.7619999999999998
540.0,6.024,178,-60,20,-55,1.7619999999999998
540.0,6.024,167,-59,20,-48,1.7619999999999998
513.0,10.629000000000001,170,-60,16,-57,1.655
513.0,10.629000000000001,175,-60,16,-57,1.655
513.0,10.629000000000001,178,-58,16,-42,1.655
513.0,10.629000000000001,181,-58,16,-51,1.655
513.0,10.629000000000001,194,-56,16,-40,1.655
553.0,3.225,194,-57,25,-58,1.909
553.0,3.225,209,-59,25,-59,1.909
553.0,3.225,205,-59,25,-56,1.909
553.0,3.225,189,-60,25,-55,1.909
553.0,3.225,191,-59,25,-50,1.909
582.0,17.715999999999998,181,-60,0,-49,1.122
582.0,17.715999999999998,199,-60,0,-50,1.122
582.0,17.715999999999998,196,-58,0,-39,1.122
582.0,17.715999999999998,190,-59,0,-54,1.122
582.0,17.715999999999998,195,-59,0,-54,1.122
532.0,17.529,178,-59,6,-49,1.3430000000000002
532.0,17.529,199,-60,6,-55,1.3430000000000002
532.0,17.529,178,-59,6,-41,1.3430000000000002
532.0,17.529,197,-60,6,-53,1.3430000000000002
532.0,17.529,210,-58,6,-37,1.3430000000000002
541.0,14.693,209,-59,8,-54,1.3840000000000001
541.0,14.693,183,-60,8,-44,1.3840000000000001
541.0,14.693,87,-60,8,-51,1.3840000000000001
541.0,14.693,52,-60,8,-49,1.3840000000000001
541.0,14.693,30,-60,8,-51,1.3840000000000001
505.0,23.255,20,-60,5,-52,1.329
505.0,23.255,13,-59,5,-46,1.329
505.0,23.255,14,-60,5,-50,1.329
505.0,23.255,13,-59,5,-50,1.329
505.0,23.255,15,-60,5,-51,1.329
385.0,20.553,13,-60,23,-53,1.942
385.0,20.553,13,-60,23,-52,1.942
385.0,20.553,15,-61,23,-51,1.942
385.0,20.553,14,-60,23,-53,1.942
385.0,20.553,15,-60,23,-53,1.942
265.0,26.421999999999997,15,-60,35,-53,2.3890000000000002
265.0,26.421999999999997,17,-60,35,-52,2.3890000000000002
265.0,26.421999999999997,21,-59,35,-47,2.3890000000000002
265.0,26.421999999999997,18,-61,35,-50,2.3890000000000002
265.0,26.421999999999997,25,-60,35,-53,2.3890000000000002
195.0,25.881999999999998,34,-58,45,-21,2.7430000000000003
195.0,25.881999999999998,32,-59,45,-57,2.7430000000000003
195.0,25.881999999999998,34,-59,45,-58,2.7430000000000003
195.0,25.881999999999998,43,-58,45,-52,2.7430000000000003
195.0,25.881999999999998,35,-58,45,-55,2.7430000000000003
166.0,27.016,31,-58,47,-58,2.8169999999999997
166.0,27.016,35,-59,47,-57,2.8169999999999997
166.0,27.016,34,-60,47,-58,2.8169999999999997
166.0,27.016,34,-59,47,-54,2.8169999999999997
166.0,27.016,39,-59,47,-54,2.8169999999999997
162.0,39.357,42,-58,41,-53,2.612
162.0,39.357,41,-60,41,-61,2.612
162.0,39.357,49,-59,41,-60,2.612
162.0,39.357,47,-59,41,-57,2.612
162.0,39.357,56,-57,41,-36,2.612
164.0,33.593,53,-58,43,-55,2.699
164.0,33.593,55,-58,43,-58,2.699
164.0,33.593,55,-58,43,-56,2.699
164.0,33.593,59,-59,43,-58,2.699
164.0,33.593,65,-60,43,-61,2.699
245.0,36.693000000000005,71,-58,33,-54,2.306
245.0,36.693000000000005,82,-60,33,-56,2.306
245.0,36.693000000000005,90,-60,33,-58,2.306
245.0,36.693000000000005,18,-60,33,-58,2.306
245.0,36.693000000000005,68,-60,33,-59,2.306
256.0,2.822,82,-60,66,-54,3.397
256.0,2.822,87,-60,66,-53,3.397
256.0,2.822,95,-61,66,-62,3.397
256.0,2.822,109,-60,66,-62,3.397
256.0,2.822,111,-60,66,-57,3.397
313.0,5.813,122,-61,51,-60,2.875
313.0,5.813,129,-60,51,-56,2.875
313.0,5.813,114,-61,51,-59,2.875
313.0,5.813,114,-60,51,-57,2.875
313.0,5.813,109,-60,51,-58,2.875
379.0,5.809,112,-60,42,-57,2.55
379.0,5.809,125,-61,42,-60,2.55
379.0,5.809,139,-60,42,-57,2.55
379.0,5.809,143,-58,42,-54,2.55
379.0,5.809,127,-60,42,-62,2.55
370.0,5.138,134,-60,45,-59,2.641
370.0,5.138,117,-61,45,-60,2.641
370.0,5.138,135,-60,45,-61,2.641
370.0,5.138,140,-60,45,-61,2.641
370.0,5.138,126,-60,45,-58,2.641
420.0,11.811,126,-58,27,-51,2.046
420.0,11.811,132,-59,27,-55,2.046
420.0,11.811,139,-56,27,-21,2.046
420.0,11.811,143,-58,27,-56,2.046
420.0,11.811,138,-55,27,-35,2.046
429.0,18.399,155,-58,19,-59,1.79
429.0,18.399,157,-58,19,-60,1.79
429.0,18.399,135,-58,19,-53,1.79
429.0,18.399,139,-60,19,-63,1.79
429.0,18.399,158,-60,19,-61,1.79
379.0,14.17,148,-58,30,-55,2.156
379.0,14.17,148,-60,30,-57,2.156
379.0,14.17,152,-60,30,-61,2.156
379.0,14.17,165,-60,30,-60,2.156
379.0,14.17,187,-60,30,-60,2.156
410.0,14.457,188,-59,26,-48,1.9980000000000002
410.0,14.457,169,-60,26,-59,1.9980000000000002
410.0,14.457,159,-61,26,-63,1.9980000000000002
410.0,14.457,160,-59,26,-53,1.9980000000000002
410.0,14.457,141,-60,26,-57,1.9980000000000002
450.0,21.789,153,-61,14,-62,1.609
450.0,21.789,175,-61,14,-60,1.609
450.0,21.789,168,-60,14,-59,1.609
450.0,21.789,167,-60,14,-58,1.609
450.0,21.789,177,-60,14,-59,1.609
581.0,23.809,200,-60,252,-58,0.0
581.0,23.809,194,-60,252,-59,0.0
581.0,23.809,186,-60,252,-56,0.0
581.0,23.809,186,-60,252,-57,0.0
581.0,23.809,203,-61,252,-62,0.0
587.0,25.0,196,-60,250,-61,0.0
587.0,25.0,194,-60,250,-61,0.0
587.0,25.0,172,-60,250,-60,0.0
587.0,25.0,193,-60,250,-58,0.0
587.0,25.0,184,-61,250,-64,0.0
662.0,34.63,208,-60,235,-61,0.0
662.0,34.63,225,-60,235,-56,0.0
662.0,34.63,118,-61,235,-60,0.0
662.0,34.63,65,-61,235,-61,0.0
662.0,34.63,47,-60,235,-56,0.0
630.0,31.075,32,-60,241,-58,0.0
630.0,31.075,22,-60,241,-59,0.0
630.0,31.075,15,-60,241,-57,0.0
630.0,31.075,14,-59,241,-35,0.0
630.0,31.075,15,-60,241,-58,0.0
540.0,33.596,14,-60,252,-61,1.005
540.0,33.596,14,-60,252,-63,1.005
540.0,33.596,16,-60,252,-62,1.005
540.0,33.596,15,-60,252,-60,1.005
540.0,33.596,18,-60,252,-58,1.005
440.0,36.693000000000005,20,-59,6,-39,1.392
440.0,36.693000000000005,21,-60,6,-62,1.392
440.0,36.693000000000005,21,-59,6,-59,1.392
440.0,36.693000000000005,20,-60,6,-59,1.392
440.0,36.693000000000005,18,-59,6,-51,1.392
340.0,40.476,20,-60,18,-60,1.798
340.0,40.476,22,-59,18,-54,1.798
340.0,40.476,30,-61,18,-59,1.798
340.0,40.476,33,-60,18,-56,1.798
340.0,40.476,41,-60,18,-56,1.798
220.0,2.8339999999999996,47,-60,71,-58,3.57
220.0,2.8339999999999996,47,-60,71,-55,3.57
220.0,2.8339999999999996,51,-60,71,-56,3.57
220.0,2.8339999999999996,51,-60,71,-55,3.57
220.0,2.8339999999999996,55,-60,71,-55,3.57
200.0,6.666,57,-60,65,-59,3.375
200.0,6.666,65,-60,65,-55,3.375
200.0,6.666,68,-59,65,-54,3.375
200.0,6.666,53,-58,65,-54,3.375
200.0,6.666,64,-60,65,-59,3.375
200.0,3.6430000000000002,74,-60,71,-53,3.592
200.0,3.6430000000000002,74,-60,71,-54,3.592
200.0,3.6430000000000002,79,-60,71,-55,3.592
200.0,3.6430000000000002,77,-60,71,-55,3.592
200.0,3.6430000000000002,79,-58,71,-51,3.592
241.0,9.019,84,-59,55,-53,3.045
241.0,9.019,86,-59,55,-57,3.045
241.0,9.019,85,-60,55,-56,3.045
241.0,9.019,81,-60,55,-56,3.045
241.0,9.019,91,-60,55,-50,3.045
264.0,11.904000000000002,98,-57,48,-13,2.803
264.0,11.904000000000002,100,-59,48,-61,2.803
264.0,11.904000000000002,98,-59,48,-56,2.803
264.0,11.904000000000002,107,-60,48,-55,2.803
264.0,11.904000000000002,102,-60,48,-57,2.803
349.0,11.952,102,-60,37,-58,2.384
349.0,11.952,95,-60,37,-57,2.384
349.0,11.952,120,-60,37,-59,2.384
349.0,11.952,118,-60,37,-59,2.384
349.0,11.952,120,-60,37,-57,2.384
362.0,11.788,112,-60,35,-55,2.327
362.0,11.788,115,-61,35,-61,2.327
362.0,11.788,111,-60,35,-50,2.327
362.0,11.788,123,-58,35,-47,2.327
362.0,11.788,126,-59,35,-57,2.327
411.0,23.015,142,-60,18,-64,1.7619999999999998
411.0,23.015,134,-59,18,-56,1.7619999999999998
411.0,23.015,129,-60,18,-59,1.7619999999999998
411.0,23.015,128,-60,18,-65,1.7619999999999998
411.0,23.015,132,-60,18,-61,1.7619999999999998
507.0,19.521,123,-61,8,-61,1.4040000000000001
507.0,19.521,125,-61,8,-63,1.4040000000000001
507.0,19.521,126,-60,8,-56,1.4040000000000001
507.0,19.521,139,-60,8,-54,1.4040000000000001
507.0,19.521,145,-59,8,-52,1.4040000000000001
457.0,22.046999999999997,148,-60,13,-61,1.571
457.0,22.046999999999997,177,-60,13,-61,1.571
457.0,22.046999999999997,155,-60,13,-54,1.571
457.0,22.046999999999997,170,-61,13,-58,1.571
457.0,22.046999999999997,156,-59,13,-60,1.571
467.0,24.096,152,-60,10,-52,1.4809999999999999
467.0,24.096,154,-61,10,-58,1.4809999999999999
467.0,24.096,166,-61,10,-54,1.4809999999999999
467.0,24.096,160,-61,10,-59,1.4809999999999999
467.0,24.096,174,-61,10,-58,1.4809999999999999
467.0,30.158,174,-60,6,-56,1.37
467.0,30.158,169,-60,6,-58,1.37
467.0,30.158,168,-60,6,-53,1.37
467.0,30.158,164,-61,6,-57,1.37
467.0,30.158,158,-59,6,-47,1.37
460.0,34.146,170,-61,5,-61,1.339
460.0,34.146,174,-60,5,-54,1.339
460.0,34.146,170,-61,5,-59,1.339
460.0,34.146,170,-60,5,-55,1.339
460.0,34.146,155,-61,5,-58,1.339
492.0,27.776999999999997,184,-60,4,-58,1.3
492.0,27.776999999999997,158,-60,4,-57,1.3
492.0,27.776999999999997,193,-60,4,-55,1.3
492.0,27.776999999999997,153,-61,4,-56,1.3
492.0,27.776999999999997,160,-60,4,-56,1.3
472.0,32.921,169,-60,4,-57,1.305
472.0,32.921,154,-60,4,-56,1.305
472.0,32.921,171,-60,4,-47,1.305
472.0,32.921,174,-60,4,-57,1.305
472.0,32.921,166,-60,4,-57,1.305
513.0,42.911,181,-60,251,-53,1.001
513.0,42.911,180,-58,251,-40,1.001
513.0,42.911,63,-57,251,-55,1.001
513.0,42.911,29,-57,251,-46,1.001
513.0,42.911,14,-59,251,-57,1.001
455.0,2.343,13,-60,41,-56,2.469
455.0,2.343,12,-60,41,-56,2.469
455.0,2.343,12,-60,41,-57,2.469
455.0,2.343,15,-60,41,-56,2.469
455.0,2.343,12,-59,41,-47,2.469
295.0,3.187,14,-59,60,-55,3.1710000000000003
295.0,3.187,16,-60,60,-56,3.1710000000000003
295.0,3.187,16,-60,60,-59,3.1710000000000003
295.0,3.187,16,-60,60,-58,3.1710000000000003
295.0,3.187,16,-59,60,-57,3.1710000000000003
195.0,6.827000000000001,21,-59,65,-57,3.39
195.0,6.827000000000001,23,-59,65,-52,3.39
195.0,6.827000000000001,20,-59,65,-58,3.39
195.0,6.827000000000001,22,-59,65,-57,3.39
195.0,6.827000000000001,30,-60,65,-59,3.39
165.0,5.599,33,-60,70,-60,3.5639999999999996
165.0,5.599,33,-57,70,-49,3.5639999999999996
165.0,5.599,34,-57,70,-49,3.5639999999999996
165.0,5.599,33,-53,70,-56,3.5639999999999996
165.0,5.599,49,-58,70,-60,3.5639999999999996
184.0,9.92,48,-58,61,-60,3.282
184.0,9.92,48,-58,61,-57,3.282
184.0,9.92,51,-58,61,-54,3.282
184.0,9.92,49,-59,61,-55,3.282
184.0,9.92,53,-60,61,-60,3.282
177.0,14.8,48,-60,56,-58,3.123
177.0,14.8,51,-60,56,-54,3.123
177.0,14.8,61,-60,56,-58,3.123
177.0,14.8,69,-60,56,-59,3.123
177.0,14.8,70,-60,56,-55,3.123
271.0,15.415,76,-59,43,-51,2.641
271.0,15.415,75,-60,43,-56,2.641
271.0,15.415,75,-59,43,-56,2.641
271.0,15.415,76,-60,43,-56,2.641
271.0,15.415,75,-60,43,-54,2.641
271.0,19.838,80,-60,39,-55,2.512
271.0,19.838,88,-59,39,-50,2.512
271.0,19.838,80,-60,39,-59,2.512
271.0,19.838,79,-59,39,-52,2.512
271.0,19.838,79,-60,39,-55,2.512
299.0,19.92,86,-60,36,-58,2.373
299.0,19.92,85,-60,36,-56,2.373
299.0,19.92,85,-60,36,-56,2.373
299.0,19.92,90,-60,36,-56,2.373
299.0,19.92,94,-60,36,-55,2.373
298.0,18.725,88,-60,37,-37,2.41
298.0,18.725,82,-60,37,-59,2.41
298.0,18.725,91,-60,37,-58,2.41
298.0,18.725,87,-60,37,-55,2.41
298.0,18.725,93,-61,37,-58,2.41
316.0,31.075,102,-61,26,-59,2.0540000000000003
316.0,31.075,120,-60,26,-54,2.0540000000000003
316.0,31.075,97,-61,26,-54,2.0540000000000003
316.0,31.075,99,-60,26,-57,2.0540000000000003
316.0,31.075,110,-59,26,-51,2.0540000000000003
364.0,19.028,108,-60,28,-53,2.081
364.0,19.028,112,-59,28,-51,2.081
364.0,19.028,123,-60,28,-56,2.081
364.0,19.028,120,-61,28,-60,2.081
364.0,19.028,118,-60,28,-52,2.081
438.0,34.765,130,-60,8,-54,1.4280000000000002
438.0,34.765,105,-60,8,-56,1.4280000000000002
438.0,34.765,96,-59,8,-55,1.4280000000000002
438.0,34.765,101,-60,8,-55,1.4280000000000002
438.0,34.765,120,-60,8,-55,1.4280000000000002
433.0,37.650999999999996,119,-59,7,-46,1.41
433.0,37.650999999999996,125,-59,7,-45,1.41
433.0,37.650999999999996,125,-59,7,-59,1.41
433.0,37.650999999999996,142,-58,7,-35,1.41
433.0,37.650999999999996,149,-60,7,-55,1.41
433.0,29.249000000000002,168,-61,11,-57,1.538
433.0,29.249000000000002,162,-60,11,-56,1.538
433.0,29.249000000000002,148,-59,11,-49,1.538
433.0,29.249000000000002,154,-61,11,-53,1.538
433.0,29.249000000000002,129,-60,11,-58,1.538
508.0,30.399,142,-59,1,-50,1.187
508.0,30.399,190,-60,1,-57,1.187
508.0,30.399,185,-60,1,-55,1.187
508.0,30.399,40,-59,1,-50,1.187
508.0,30.399,137,-60,1,-53,1.187
459.0,10.505,181,-60,24,-60,1.913
459.0,10.505,210,-61,24,-55,1.913
459.0,10.505,209,-60,24,-58,1.913
459.0,10.505,200,-60,24,-53,1.913
459.0,10.505,214,-60,24,-58,1.913
615.0,1.214,212,-59,24,-54,1.8319999999999999
615.0,1.214,223,-59,24,-52,1.8319999999999999
615.0,1.214,227,-58,24,-53,1.8319999999999999
615.0,1.214,211,-59,24,-57,1.8319999999999999
615.0,1.214,190,-60,24,-59,1.8319999999999999
555.0,5.976,201,-57,18,-47,1.695
555.0,5.976,195,-59,18,-57,1.695
555.0,5.976,195,-60,18,-58,1.695
555.0,5.976,198,-58,18,-49,1.695
555.0,5.976,210,-58,18,-43,1.695
555.0,10.399000000000001,226,-59,11,-58,1.473
555.0,10.399000000000001,180,-59,11,-54,1.473
555.0,10.399000000000001,67,-60,11,-59,1.473
555.0,10.399000000000001,35,-60,11,-56,1.473
555.0,10.399000000000001,21,-60,11,-57,1.473
485.0,5.859,13,-60,28,-57,2.032
485.0,5.859,12,-60,28,-59,2.032
485.0,5.859,12,-60,28,-54,2.032
485.0,5.859,13,-60,28,-61,2.032
485.0,5.859,14,-60,28,-52,2.032
345.0,15.475999999999999,16,-60,33,-57,2.2769999999999997
345.0,15.475999999999999,14,-61,33,-57,2.2769999999999997
345.0,15.475999999999999,15,-60,33,-56,2.2769999999999997
345.0,15.475999999999999,15,-60,33,-54,2.2769999999999997
345.0,15.475999999999999,24,-60,33,-54,2.2769999999999997
235.0,19.354,16,-58,45,-51,2.702
235.0,19.354,16,-58,45,-43,2.702
235.0,19.354,23,-60,45,-63,2.702
235.0,19.354,28,-60,45,-54,2.702
235.0,19.354,39,-60,45,-59,2.702
195.0,15.139000000000001,35,-60,54,-59,3.025
195.0,15.139000000000001,27,-60,54,-58,3.025
195.0,15.139000000000001,37,-60,54,-59,3.025
195.0,15.139000000000001,37,-60,54,-57,3.025
195.0,15.139000000000001,45,-60,54,-61,3.025
175.0,20.317999999999998,51,-60,52,-57,2.9619999999999997
175.0,20.317999999999998,43,-60,52,-60,2.9619999999999997
175.0,20.317999999999998,49,-60,52,-61,2.9619999999999997
175.0,20.317999999999998,52,-60,52,-59,2.9619999999999997
175.0,20.317999999999998,42,-60,52,-56,2.9619999999999997
178.0,17.131,45,-60,54,-60,3.0460000000000003
178.0,17.131,55,-60,54,-60,3.0460000000000003
178.0,17.131,59,-60,54,-59,3.0460000000000003
178.0,17.131,53,-60,54,-58,3.0460000000000003
178.0,17.131,61,-61,54,-61,3.0460000000000003
190.0,25.6,64,-60,46,-60,2.7739999999999996
190.0,25.6,63,-60,46,-57,2.7739999999999996
190.0,25.6,67,-60,46,-60,2.7739999999999996
190.0,25.6,76,-60,46,-59,2.7739999999999996
190.0,25.6,72,-58,46,-48,2.7739999999999996
205.0,31.428,66,-57,41,-48,2.588
205.0,31.428,70,-57,41,-69,2.588
205.0,31.428,69,-59,41,-61,2.588
205.0,31.428,75,-59,41,-66,2.588
205.0,31.428,82,-57,41,-53,2.588
248.0,28.015,76,-58,37,-62,2.44
248.0,28.015,87,-60,37,-62,2.44
248.0,28.015,93,-60,37,-60,2.44
248.0,28.015,96,-60,37,-59,2.44
248.0,28.015,102,-60,37,-60,2.44
293.0,28.744,109,-60,30,-54,2.207
293.0,28.744,83,-61,30,-57,2.207
293.0,28.744,79,-60,30,-56,2.207
293.0,28.744,90,-60,30,-58,2.207
293.0,28.744,102,-61,30,-58,2.207
355.0,34.251,108,-60,19,-57,1.817
355.0,34.251,85,-60,19,-57,1.817
355.0,34.251,98,-60,19,-56,1.817
355.0,34.251,95,-60,19,-54,1.817
355.0,34.251,100,-61,19,-56,1.817
356.0,42.629,118,-61,15,-60,1.695
356.0,42.629,142,-60,15,-60,1.695
356.0,42.629,139,-61,15,-57,1.695
356.0,42.629,163,-61,15,-58,1.695
356.0,42.629,152,-60,15,-57,1.695
454.0,7.968,151,-60,28,-54,2.057
454.0,7.968,155,-61,28,-57,2.057
454.0,7.968,165,-60,28,-56,2.057
454.0,7.968,163,-58,28,-52,2.057
454.0,7.968,149,-58,28,-58,2.057
531.0,3.9210000000000003,156,-60,26,-55,1.954
531.0,3.9210000000000003,171,-59,26,-57,1.954
531.0,3.9210000000000003,171,-60,26,-58,1.954
531.0,3.9210000000000003,178,-60,26,-49,1.954
531.0,3.9210000000000003,160,-60,26,-58,1.954
481.0,6.504,178,-60,27,-58,2.011
481.0,6.504,168,-60,27,-57,2.011
481.0,6.504,176,-60,27,-59,2.011
481.0,6.504,181,-60,27,-55,2.011
481.0,6.504,180,-59,27,-53,2.011
472.0,8.984,162,-60,24,-58,1.92
472.0,8.984,176,-59,24,-55,1.92
472.0,8.984,182,-60,24,-59,1.92
472.0,8.984,182,-59,24,-42,1.92
472.0,8.984,158,-60,24,-47,1.92
541.0,9.543,161,-59,14,-50,1.5730000000000002
541.0,9.543,179,-58,14,-56,1.5730000000000002
541.0,9.543,195,-57,14,-47,1.5730000000000002
541.0,9.543,183,-59,14,-56,1.5730000000000002
541.0,9.543,171,-60,14,-55,1.5730000000000002
511.0,13.043,196,-60,14,-49,1.5730000000000002
511.0,13.043,174,-60,14,-54,1.5730000000000002
511.0,13.043,185,-59,14,-46,1.5730000000000002
511.0,13.043,189,-59,14,-54,1.5730000000000002
511.0,13.043,188,-60,14,-56,1.5730000000000002
567.0,20.703000000000003,204,-59,0,-53,1.1159999999999999
567.0,20.703000000000003,222,-59,0,-49,1.1159999999999999
567.0,20.703000000000003,224,-59,0,-42,1.1159999999999999
567.0,20.703000000000003,202,-59,0,-58,1.1159999999999999
567.0,20.703000000000003,215,-57,0,-26,1.1159999999999999
593.0,17.813,208,-60,255,-54,1.073
593.0,17.813,243,-59,255,-55,1.073
593.0,17.813,124,-59,255,-56,1.073
593.0,17.813,74,-60,255,-55,1.073
593.0,17.813,42,-60,255,-58,1.073
553.0,21.093000000000004,25,-59,1,-40,1.167
553.0,21.093000000000004,15,-60,1,-57,1.167
553.0,21.093000000000004,14,-57,1,-37,1.167
553.0,21.093000000000004,12,-58,1,-53,1.167
553.0,21.093000000000004,13,-58,1,-54,1.167
433.0,20.883000000000003,13,-57,17,-25,1.7080000000000002
433.0,20.883000000000003,14,-57,17,-43,1.7080000000000002
433.0,20.883000000000003,16,-56,17,-36,1.7080000000000002
433.0,20.883000000000003,19,-58,17,-39,1.7080000000000002
433.0,20.883000000000003,16,-58,17,-52,1.7080000000000002
313.0,27.38,18,-59,28,-41,2.137
313.0,27.38,17,-59,28,-54,2.137
313.0,27.38,29,-59,28,-55,2.137
313.0,27.38,27,-59,28,-58,2.137
313.0,27.38,27,-60,28,-54,2.137
223.0,29.365,35,-58,39,-43,2.537
223.0,29.365,30,-57,39,-31,2.537
223.0,29.365,31,-60,39,-56,2.537
223.0,29.365,35,-60,39,-56,2.537
223.0,29.365,39,-60,39,-51,2.537
203.0,29.316999999999997,42,-61,42,-60,2.636
203.0,29.316999999999997,44,-58,42,-44,2.636
203.0,29.316999999999997,44,-60,42,-58,2.636
203.0,29.316999999999997,46,-60,42,-59,2.636
203.0,29.316999999999997,48,-59,42,-41,2.636
202.0,31.872,47,-60,41,-56,2.595
202.0,31.872,50,-58,41,-52,2.595
202.0,31.872,51,-60,41,-52,2.595
202.0,31.872,51,-59,41,-43,2.595
202.0,31.872,63,-59,41,-51,2.595
217.0,36.653,71,-57,36,-31,2.443
217.0,36.653,73,-58,36,-58,2.443
217.0,36.653,68,-57,36,-49,2.443
217.0,36.653,70,-57,36,-47,2.443
217.0,36.653,65,-55,36,-41,2.443
221.0,37.096,64,-58,36,-51,2.417
221.0,37.096,92,-60,36,-59,2.417
221.0,37.096,95,-60,36,-56,2.417
221.0,37.096,101,-59,36,-38,2.417
221.0,37.096,104,-59,36,-49,2.417
288.0,6.425,97,-57,53,-53,2.958
288.0,6.425,105,-59,53,-58,2.958
288.0,6.425,113,-58,53,-49,2.958
288.0,6.425,107,-58,53,-51,2.958
288.0,6.425,112,-59,53,-56,2.958
296.0,5.928,106,-58,53,-50,2.951
296.0,5.928,105,-60,53,-57,2.951
296.0,5.928,107,-60,53,-56,2.951
296.0,5.928,110,-60,53,-45,2.951
296.0,5.928,113,-60,53,-54,2.951
349.0,6.718999999999999,111,-59,45,-50,2.64
349.0,6.718999999999999,117,-60,45,-55,2.64
349.0,6.718999999999999,121,-60,45,-54,2.64
349.0,6.718999999999999,131,-60,45,-57,2.64
349.0,6.718999999999999,137,-60,45,-54,2.64
360.0,7.692,144,-58,41,-44,2.529
360.0,7.692,147,-59,41,-49,2.529
360.0,7.692,159,-57,41,-54,2.529
360.0,7.692,125,-60,41,-59,2.529
360.0,7.692,128,-60,41,-56,2.529
431.0,5.976,135,-60,35,-52,2.285
431.0,5.976,156,-58,35,-34,2.285
431.0,5.976,157,-58,35,-23,2.285
431.0,5.976,161,-59,35,-49,2.285
431.0,5.976,144,-60,35,-60,2.285
435.0,14.062000000000001,152,-58,23,-17,1.892
435.0,14.062000000000001,144,-60,23,-58,1.892
435.0,14.062000000000001,147,-59,23,-41,1.892
435.0,14.062000000000001,145,-60,23,-57,1.892
435.0,14.062000000000001,145,-60,23,-51,1.892
405.0,16.129,150,-59,25,-54,1.9680000000000002
405.0,16.129,160,-59,25,-55,1.9680000000000002
405.0,16.129,174,-59,25,-37,1.9680000000000002
405.0,16.129,158,-58,25,-46,1.9680000000000002
405.0,16.129,181,-58,25,-23,1.9680000000000002
454.0,20.317999999999998,161,-60,14,-54,1.625
454.0,20.317999999999998,184,-58,14,-49,1.625
454.0,20.317999999999998,173,-58,14,-46,1.625
454.0,20.317999999999998,164,-54,14,-24,1.625
454.0,20.317999999999998,190,-55,14,-50,1.625
440.0,13.888,198,-58,22,-25,1.874
440.0,13.888,219,-58,22,-53,1.874
440.0,13.888,198,-59,22,-55,1.874
440.0,13.888,173,-60,22,-59,1.874
440.0,13.888,202,-59,22,-59,1.874
461.0,25.0,194,-58,10,-29,1.49
461.0,25.0,182,-57,10,-50,1.49
461.0,25.0,195,-59,10,-56,1.49
461.0,25.0,208,-61,10,-58,1.49
461.0,25.0,196,-58,10,-50,1.49
636.0,13.765,199,-58,253,-53,1.004
636.0,13.765,198,-53,253,-38,1.004
636.0,13.765,216,-55,253,-54,1.004
636.0,13.765,212,-59,253,-57,1.004
636.0,13.765,188,-59,253,-58,1.004
640.0,28.225,211,-58,241,-33,0.0
640.0,28.225,210,-58,241,-45,0.0
640.0,28.225,114,-55,241,-49,0.0
640.0,28.225,66,-53,241,-42,0.0
640.0,28.225,47,-52,241,-33,0.0
630.0,37.306999999999995,30,-50,238,-51,0.0
630.0,37.306999999999995,19,-53,238,-54,0.0
630.0,37.306999999999995,14,-52,238,-35,0.0
630.0,37.306999999999995,12,-51,238,-30,0.0
630.0,37.306999999999995,12,-51,238,-24,0.0
540.0,35.2,12,-52,251,-42,0.0
540.0,35.2,12,-55,251,-59,0.0
540.0,35.2,13,-53,251,-56,0.0
540.0,35.2,19,-55,251,-50,0.0
540.0,35.2,16,-54,251,-58,0.0
440.0,42.57,14,-56,4,-46,1.3159999999999998
440.0,42.57,18,-56,4,-61,1.3159999999999998
440.0,42.57,24,-54,4,-48,1.3159999999999998
440.0,42.57,29,-54,4,-53,1.3159999999999998
440.0,42.57,31,-56,4,-61,1.3159999999999998
360.0,40.625,33,-56,15,-58,1.703
360.0,40.625,34,-56,15,-52,1.703
360.0,40.625,40,-55,15,-49,1.703
360.0,40.625,7,-55,15,-57,1.703
